ModelEventID,OccYear,Factor
410118799,8939,1
410118944,8948,1
410121160,9112,1
410121489,9139,0
410121547,9142,1
410122439,9208,1
410123147,9262,1
410066682,5037,1
410067103,5069,1
410068376,5164,1
410068452,5169,1
410068774,5196,1
410068918,5208,1
410068938,5209,1
410069528,5253,1
410069763,5270,1
410071206,5384,1
410072451,5484,1
410073070,5530,1
410074098,5606,1
410074910,5668,1
410075599,5720,0
410076606,5796,1
410078299,5922,0
410079998,6046,1
410081138,6135,1
410081139,6136,1
410081171,6137,1
410003000,221,1
410046662,3525,1
410047725,3605,1
410048288,3649,1
410049221,3719,1
410049971,3779,1
410050025,3783,1
410050264,3800,1
410050471,3815,1
410051288,3877,1
410053175,4025,1
410053602,4053,1
410078428,5930,1
410078497,5935,1
410081025,6126,1
410081361,6152,1
410082360,6227,1
410084092,6361,1
410084101,6362,1
410084324,6377,1
410084737,6407,1
410085140,6436,1
410085916,6497,1
410069538,5253,1
410069588,5257,1
410069829,5276,1
410070459,5324,1
410070646,5340,1
410070883,5358,1
410071675,5423,1
410071859,5437,1
410072595,5495,1
410075041,5680,1
410076389,5777,1
410076452,5784,1
410077842,5887,1
410073920,5593,1
410073937,5594,1
410074202,5614,1
410074463,5634,1
410074572,5642,1
410075285,5695,1
410075382,5704,1
410075442,5708,1
410075898,5741,1
410076239,5764,1
410076378,5775,1
410076795,5810,1
410077060,5829,1
410077239,5843,1
410078194,5914,1
410078427,5930,1
410079744,6028,1
410080480,6084,1
410080621,6096,1
410080801,6108,1
410078133,5908,1
410083625,6324,1
410084254,6373,1
410085256,6446,1
410085932,6499,1
410086308,6526,1
410086628,6551,1
410086802,6563,1
410087740,6630,1
410088190,6664,1
410089396,6758,1
410082586,6245,1
410082595,6246,1
410082737,6257,1
410083675,6328,1
410084177,6368,1
410084262,6373,1
410085067,6431,1
410085153,6437,1
410085356,6453,1
410085486,6463,1
410086559,6546,1
410086880,6569,1
410086923,6572,1
410087108,6585,1
410087180,6591,1
410087184,6591,1
410087219,6593,1
410087922,6645,1
410088008,6651,1
410088102,6657,1
410088256,6668,1
410088494,6687,1
410089656,6775,1
410026663,2033,1
410027613,2104,1
410027894,2122,1
410028484,2166,1
410029001,2206,1
410030516,2321,1
410031223,2376,1
410031519,2396,1
410032389,2462,1
410032797,2494,1
410034082,2590,1
410034193,2600,1
410035571,2702,1
410036024,2734,1
410033305,2532,1
410033375,2537,1
410033554,2553,1
410034575,2628,1
410034924,2652,1
410035457,2694,1
410035516,2698,1
410035760,2715,1
410035824,2720,1
410036227,2749,1
410036564,2775,1
410026982,2059,1
410027360,2087,1
410027809,2116,1
410029092,2214,1
410029700,2258,1
410030967,2355,1
410031238,2377,1
410031511,2396,1
410032098,2440,1
410032187,2448,1
410032630,2480,1
410033060,2514,1
410033893,2576,1
410034229,2602,1
410034479,2621,1
410035023,2661,1
410035171,2673,1
410035596,2704,1
410035615,2705,1
410035759,2715,1
410037573,2849,1
410000259,20,1
410000328,25,1
410012492,955,1
410013957,1071,1
410014474,1109,1
410014955,1148,1
410015916,1222,1
410016008,1229,1
410078919,5966,1
410080333,6072,1
410082811,6262,1
410083263,6299,1
410031380,2387,1
410082358,6227,1
410082508,6240,1
410082876,6267,1
410083024,6278,1
410083212,6293,1
410084016,6355,1
410084323,6377,1
410084366,6380,1
410085387,6455,1
410085494,6464,1
410087417,6607,1
410087882,6642,1
410088010,6651,1
410089054,6731,1
410089063,6732,1
410089167,6739,1
410089914,6797,1
410090554,6841,1
410093554,7058,1
410094131,7104,1
410083357,6305,1
410083470,6313,1
410083522,6317,1
410083587,6321,1
410130999,9840,1
410131583,9881,1
410131988,9911,1
410132452,9945,1
410132648,9959,1
410132560,9953,1
410132984,9982,1
410045300,3423,1
410045330,3426,1
410045662,3450,1
410046163,3488,1
410047109,3558,1
410021937,1677,1
410072774,5508,1
410073185,5538,1
410073770,5583,1
410074150,5610,1
410074198,5613,1
410074468,5634,1
410074759,5656,1
410075062,5681,1
410075465,5709,1
410075912,5742,1
410021375,1633,1
410022305,1703,1
410001431,109,1
410001671,126,1
410001988,149,1
410002492,184,1
410100550,7585,1
410101048,7622,1
410101505,7657,1
410101988,7694,1
410102775,7749,1
410105370,7934,1
410105458,7942,1
410106381,8014,0
410107598,8101,1
410108648,8181,1
410110628,8323,1
410110667,8327,1
410112286,8450,1
410112573,8470,1
410112742,8484,0
410114613,8624,1
410114796,8637,1
410115451,8690,1
410074271,5619,1
410074607,5645,1
410074616,5646,1
410075399,5705,1
410075649,5725,1
410076394,5777,1
410077435,5856,1
410000006,1,0
410000029,4,0
410000176,14,1
410000287,23,0
410000435,34,0
410000477,38,0
410000614,48,0
410000822,64,0
410001045,80,0
410001147,88,0
410001645,124,1
410001666,125,1
410113950,8574,1
410113983,8576,1
410114274,8596,1
410115534,8695,1
410115748,8710,1
410116076,8735,1
410116731,8785,1
410116815,8790,1
410116842,8793,1
410117265,8827,1
410117344,8833,1
410117680,8859,1
410093127,7026,1
410093484,7052,1
410094041,7096,1
410094554,7133,1
410094767,7150,1
410095059,7172,1
410095327,7192,1
410096016,7241,1
410096145,7251,1
410096556,7284,1
410096749,7295,1
410097165,7328,1
410097378,7343,1
410066749,5042,1
410069082,5219,1
410002748,202,1
410003117,232,1
410004140,313,1
410004498,342,1
410005785,439,1
410006399,485,1
410006985,528,1
410007768,588,1
410008428,639,1
410008823,669,1
410008872,674,1
410009550,723,1
410013216,1012,1
410013478,1031,1
410014393,1103,1
410016841,1295,1
410063090,4770,1
410063150,4774,1
410063453,4798,1
410064404,4867,1
410064507,4875,1
410064625,4884,1
410066226,5003,1
410066367,5015,1
410066403,5016,1
410066983,5059,1
410067098,5069,1
410067226,5079,1
410067408,5093,1
410067459,5096,1
410067488,5099,1
410068009,5135,1
410068019,5136,1
410068122,5144,1
410068352,5162,1
410068432,5168,1
410068818,5199,1
410069067,5218,1
410069198,5229,1
410069247,5231,1
410070034,5293,1
410070312,5313,1
410070617,5336,1
410070878,5358,1
410071098,5375,1
410071323,5393,1
410071363,5397,1
410071402,5400,1
410007215,546,1
410007795,590,1
410008408,638,1
410008775,666,1
410008951,679,1
410010622,807,1
410011584,882,1
410011849,904,1
410012294,939,1
410012502,956,1
410012564,959,1
410013088,1001,1
410013358,1024,1
410014236,1092,1
410014546,1114,1
410014653,1122,1
410015018,1154,1
410015443,1184,1
410096010,7240,1
410096198,7255,1
410096483,7278,1
410096788,7298,1
410097101,7325,1
410098587,7436,0
410098976,7466,1
410099938,7540,1
410100855,7608,1
410103455,7798,1
410103867,7828,1
410104105,7845,1
410104739,7888,0
410104834,7895,1
410104987,7907,1
410105091,7914,1
410106440,8019,1
410107665,8106,1
410106363,8013,1
410000384,29,1
410001361,104,1
410001716,129,1
410002346,173,1
410002571,188,1
410120383,9056,1
410120417,9058,1
410121138,9111,1
410121912,9169,1
410122052,9180,1
410122165,9188,1
410122194,9190,1
410122251,9194,1
410122424,9207,1
410123895,9317,1
410123930,9320,1
410092985,7015,1
410093277,7038,1
410094235,7110,1
410095785,7224,1
410097516,7354,1
410098792,7452,1
410099148,7477,1
410099553,7508,1
410099973,7543,1
410100117,7554,1
410008602,652,1
410008981,681,1
410009166,697,1
410126205,9489,1
410126213,9490,1
410126345,9498,1
410126707,9526,1
410126867,9536,1
410126878,9536,1
410065021,4915,1
410016806,1293,1
410017120,1317,1
410017140,1319,1
410009574,725,1
410009802,744,1
410010483,797,1
410011272,858,1
410052249,3953,1
410052293,3957,1
410052685,3987,1
410053416,4041,1
410053918,4076,1
410011757,896,1
410012195,929,1
410013552,1038,1
410014886,1142,1
410015010,1153,1
410013640,1045,1
410014604,1118,1
410014726,1129,1
410016238,1248,1
410017539,1350,1
410018470,1420,1
410084829,6415,1
410085180,6440,1
410085506,6465,1
410085947,6500,1
410086637,6552,1
410086890,6569,1
410088721,6703,1
410089121,6736,1
410089879,6795,1
410090055,6806,1
410090321,6826,1
410090839,6861,1
410092280,6965,1
410094308,7115,1
410094529,7131,1
410061255,4625,1
410061403,4638,1
410062024,4687,1
410062249,4705,1
410062797,4748,1
410063106,4771,1
410063575,4806,1
410064314,4860,1
410066110,4993,1
410066404,5017,0
410066819,5050,1
410067775,5120,1
410067856,5124,1
410067945,5131,1
410068892,5206,1
410069133,5224,1
410069150,5225,1
410072594,5495,1
410072950,5521,1
410073135,5534,1
410074176,5612,1
410074424,5630,1
410074471,5635,1
410002636,193,1
410002981,220,1
410098373,7420,1
410098788,7452,1
410099724,7524,0
410100187,7561,1
410106125,7993,1
410106382,8014,1
410109862,8270,1
410111590,8398,1
410112251,8447,1
410114032,8579,1
410030664,2331,1
410031628,2406,1
410055372,4183,1
410055556,4197,1
410055623,4202,1
410056144,4239,1
410056310,4251,1
410056340,4253,1
410056590,4270,1
410057036,4307,1
410057937,4376,1
410058581,4426,1
410059243,4474,1
410059517,4496,1
410059952,4529,1
410059974,4530,1
410060614,4576,1
410061134,4617,1
410061212,4623,1
410118422,8910,1
410118601,8924,1
410118620,8925,1
410118867,8943,1
410119522,8991,0
410119674,9002,0
410120377,9055,0
410120546,9067,0
410121482,9138,0
410123195,9265,1
410124380,9354,1
410124996,9398,1
410125250,9418,1
410125360,9426,1
410125477,9434,1
410125760,9454,1
410125981,9470,0
410126705,9526,0
410127863,9611,1
410130630,9812,1
410130651,9813,1
410130890,9832,0
410061988,4683,1
410062169,4699,1
410063021,4764,1
410064774,4896,1
410066664,5036,1
410068669,5187,1
410068780,5196,1
410068917,5208,1
410069501,5251,1
410069794,5273,1
410069846,5278,1
410070207,5305,1
410071027,5369,1
410097716,7370,1
410098551,7433,1
410066947,5057,1
410067661,5111,1
410020797,1590,1
410021206,1621,1
410022843,1746,1
410024531,1871,1
410025105,1916,1
410025216,1923,1
410026791,2043,1
410031469,2393,1
410032321,2457,0
410000223,18,1
410001830,138,1
410002051,152,1
410046652,3524,1
410047677,3602,1
410047727,3605,1
410047883,3618,1
410047884,3618,1
410100535,7584,1
410101343,7644,1
410101587,7665,1
410102012,7697,1
410103479,7799,1
410104039,7841,1
410104183,7850,1
410104284,7856,1
410084121,6363,1
410084392,6381,1
410084612,6398,1
410087255,6596,1
410087281,6597,1
410089168,6739,1
410089639,6775,1
410054330,4106,0
410054494,4119,1
410056032,4230,1
410056101,4235,1
410056853,4290,0
410057080,4310,1
410057173,4316,1
410057830,4368,0
410058995,4455,1
410000696,55,1
410001552,118,0
410001736,131,1
410002047,152,1
410002231,165,1
410002931,217,1
410002970,220,1
410002991,221,1
410002999,221,1
410003187,238,1
410003243,243,1
410004516,342,1
410005197,394,1
410005925,450,1
410006024,458,1
410006676,505,1
410006840,517,1
410006897,523,1
410006990,528,1
410007064,535,1
410007409,562,1
410007548,572,1
410007568,573,1
410007590,575,1
410007754,588,1
410007925,600,1
410118362,8906,1
410118661,8928,1
410118978,8950,1
410119585,8995,1
410119864,9016,1
410122450,9209,1
410123022,9253,1
410123856,9314,1
410014639,1121,1
410015834,1215,1
410016527,1271,1
410017100,1316,1
410019124,1467,1
410020908,1598,1
410021253,1623,1
410022056,1684,1
410024594,1877,1
410025029,1910,1
410025087,1914,1
410025259,1927,1
410025749,1964,1
410069319,5237,1
410070017,5290,1
410070655,5340,1
410071002,5368,1
410071018,5369,1
410071181,5381,1
410071192,5383,1
410114216,8592,1
410116430,8761,1
410117278,8829,1
410117790,8866,1
410117928,8875,1
410118744,8935,1
410119607,8997,1
410120891,9092,1
410121072,9107,0
410121099,9110,1
410096796,7298,1
410097471,7350,1
410097659,7365,1
410098470,7428,1
410100098,7552,1
410101579,7665,1
410101869,7685,1
410102713,7745,1
410102706,7745,1
410102797,7751,1
410102853,7756,1
410103069,7770,1
410104960,7904,1
410104992,7907,1
410105615,7955,1
410049318,3726,1
410049640,3755,1
410050022,3783,1
410081293,6147,1
410081415,6157,1
410081474,6161,1
410082498,6239,1
410083678,6328,1
410084246,6372,1
410084307,6376,1
410127190,9559,1
410128193,9633,1
410128402,9646,0
410128524,9657,1
410128857,9679,1
410129068,9695,1
410129322,9714,1
410129398,9719,1
410129651,9737,1
410129676,9739,1
410129712,9742,1
410007081,536,1
410007496,569,1
410007796,590,1
410008787,667,1
410009029,686,1
410009089,690,1
410009607,727,1
410009929,754,1
410010074,764,1
410010218,777,1
410010389,789,1
410010951,833,1
410011106,845,1
410012037,920,1
410012145,926,1
410013173,1007,1
410013288,1018,1
410013387,1026,1
410014001,1075,1
410014220,1091,1
410090999,6872,1
410093928,7086,0
410096030,7243,1
410097205,7332,1
410015327,1176,1
410015455,1185,1
410015792,1211,1
410015936,1223,1
410016567,1274,1
410016684,1283,1
410016980,1305,1
410017128,1318,1
410017374,1337,0
410017569,1353,1
410017572,1353,1
410017609,1357,1
410017818,1372,1
410018540,1425,1
410018545,1426,1
410018706,1437,1
410018725,1439,1
410018925,1452,1
410019815,1519,1
410020495,1570,1
410027434,2093,1
410028318,2153,1
410029464,2241,1
410029845,2268,1
410031005,2358,1
410032067,2438,1
410032295,2455,1
410032868,2499,1
410032912,2503,1
410038481,2921,1
410038775,2944,1
410039317,2985,1
410039342,2986,1
410038872,2951,1
410039717,3013,1
410041789,3164,1
410045311,3424,1
410045716,3454,1
410047315,3575,1
410048146,3637,1
410049036,3704,1
410049404,3734,1
410049464,3738,1
410050113,3790,1
410050329,3804,1
410051633,3903,1
410052601,3979,1
410052636,3982,1
410084659,6401,1
410023442,1792,1
410024450,1866,1
410024895,1900,1
410025005,1907,1
410025103,1916,1
410025150,1919,1
410025617,1954,1
410026250,2002,1
410015075,1159,1
410015821,1214,1
410016297,1252,1
410017038,1310,1
410017786,1369,1
410018436,1417,1
410019965,1531,1
410021288,1625,1
410022855,1747,1
410024972,1904,1
410025498,1945,1
410026619,2030,1
410118797,8938,1
410119085,8960,1
410119330,8976,1
410119373,8979,1
410119652,9000,1
410120877,9091,1
410121034,9104,1
410121261,9121,1
410121577,9144,1
410121957,9173,1
410122359,9202,1
410097418,7347,1
410097454,7350,1
410097744,7372,1
410097803,7377,1
410097872,7382,1
410083706,6330,1
410085372,6454,1
410087335,6601,1
410088185,6663,1
410088212,6665,1
410088312,6673,1
410089020,6729,1
410089473,6764,1
410089657,6775,1
410099818,7531,1
410100930,7613,1
410101100,7627,1
410101230,7635,1
410101969,7692,1
410102057,7699,1
410102563,7735,1
410102572,7736,1
410104468,7868,1
410104537,7874,1
410106324,8011,1
410107187,8073,1
410037204,2820,1
410037863,2874,1
410040930,3101,1
410041144,3116,1
410041960,3176,1
410041986,3178,1
410104576,7876,1
410104681,7885,1
410104835,7896,1
410105066,7912,1
410046960,3548,1
410047465,3587,1
410100945,7614,1
410101552,7661,1
410102032,7698,1
410103615,7809,1
410104796,7893,1
410084562,6393,1
410000723,56,1
410000952,74,1
410001123,85,1
410001141,87,1
410001576,120,1
410001686,126,1
410001946,145,1
410002058,153,1
410002830,209,1
410039351,2986,1
410040643,3081,1
410040850,3095,1
410041324,3129,1
410041485,3141,1
410045158,3413,1
410045581,3445,1
410046077,3481,1
410086600,6549,1
410054165,4095,1
410056337,4253,1
410056875,4292,1
410056955,4299,1
410057333,4328,1
410057949,4377,1
410058102,4389,1
410058629,4429,1
410058722,4437,1
410059087,4462,1
410059131,4465,1
410059908,4526,1
410060230,4548,1
410060552,4571,1
410060831,4593,1
410061940,4681,1
410062437,4719,1
410063097,4770,1
410065538,4951,1
410065706,4964,1
410119533,8992,1
410120977,9099,1
410123265,9270,1
410123764,9307,1
410124454,9359,1
410125176,9413,1
410125443,9431,1
410125563,9440,1
410126542,9512,1
410126549,9513,1
410127618,9593,1
410127760,9602,1
410128215,9634,1
410128307,9640,1
410129946,9759,1
410094365,7119,1
410094963,7163,1
410095370,7195,1
410095517,7205,1
410095848,7227,1
410096520,7280,1
410096521,7281,1
410096809,7300,1
410097765,7374,1
410098192,7406,1
410098278,7412,1
410098630,7438,1
410098827,7455,1
410098845,7457,1
410099201,7482,1
410099614,7513,1
410100383,7574,1
410100657,7594,1
410102554,7734,1
410102791,7751,0
410104009,7839,1
410105082,7913,0
410105268,7926,1
410105882,7973,1
410105890,7973,1
410106443,8019,0
410107523,8097,1
410055236,4174,1
410055373,4183,1
410056315,4251,1
410056491,4264,1
410057824,4367,1
410058861,4446,1
410059431,4490,1
410059776,4517,1
410059780,4517,1
410060222,4547,1
410060393,4561,1
410060414,4562,1
410060720,4586,1
410061770,4669,1
410062480,4723,1
410062524,4727,1
410063121,4772,1
410063738,4817,1
410064035,4838,1
410064415,4868,1
410065811,4972,1
410065833,4973,1
410067811,5121,1
410069061,5218,1
410069089,5219,1
410069822,5276,1
410070538,5331,1
410012657,967,1
410012734,973,1
410012937,990,1
410071462,5404,1
410071879,5439,1
410072312,5474,1
410108579,8175,0
410108984,8206,1
410110472,8311,0
410111158,8365,1
410111224,8370,1
410111663,8403,1
410112232,8446,1
410112328,8453,1
410113236,8520,1
410113400,8531,1
410113457,8536,1
410113555,8542,1
410113648,8550,1
410114019,8579,1
410114226,8593,1
410114474,8612,1
410114615,8624,1
410088193,6664,1
410089614,6773,1
410089802,6789,1
410090152,6813,1
410091129,6881,1
410092123,6951,1
410092261,6964,1
410092592,6989,1
410092893,7010,1
410092897,7010,1
410093414,7047,1
410095093,7174,1
410096444,7274,1
410097136,7327,1
410097351,7341,1
410097728,7371,1
410097985,7391,1
410098298,7414,1
410098411,7423,1
410098674,7441,1
410053885,4074,1
410056445,4261,1
410057255,4323,1
410057440,4335,1
410057533,4343,1
410057793,4366,1
410058772,4441,1
410059008,4456,1
410059631,4504,1
410103622,7810,1
410103890,7829,1
410104085,7843,1
410104599,7878,1
410105262,7926,1
410105551,7949,1
410105609,7955,1
410114414,8608,1
410115897,8722,1
410116773,8787,1
410117552,8849,1
410118365,8906,1
410074755,5655,1
410076314,5770,1
410078852,5961,1
410080358,6075,1
410081159,6136,1
410081306,6148,1
410081492,6162,1
410081538,6165,1
410083554,6320,1
410083716,6331,1
410085376,6455,1
410085955,6501,1
410031684,2410,1
410032495,2469,1
410033433,2541,1
410034273,2605,1
410034425,2617,1
410035164,2672,1
410036630,2778,1
410037430,2838,1
410014187,1089,1
410015600,1197,1
410016506,1270,1
410017071,1313,1
410017499,1348,1
410017736,1366,1
410018863,1447,1
410038559,2926,1
410038952,2955,1
410039637,3007,1
410041379,3134,1
410041759,3162,1
410042195,3196,1
410042745,3234,1
410042825,3240,1
410047057,3556,1
410048988,3701,1
410049086,3709,1
410038977,2958,1
410039064,2966,1
410039418,2990,1
410057476,4339,1
410057545,4344,1
410060151,4543,1
410060580,4574,1
410060706,4584,1
410060959,4603,1
410061126,4617,1
410061586,4652,1
410061679,4660,1
410109070,8212,1
410074991,5675,1
410075145,5685,1
410075203,5690,1
410075219,5691,1
410075661,5725,1
410078249,5918,1
410079517,6012,1
410079518,6012,1
410079677,6024,1
410079827,6033,1
410079915,6040,1
410080248,6066,1
410081917,6193,1
410082141,6208,1
410083306,6302,1
410083484,6314,1
410054445,4114,1
410054476,4117,1
410103754,7819,1
410104931,7902,1
410099541,7506,1
410100329,7570,0
410129286,9711,1
410129312,9713,1
410131743,9891,1
410131930,9906,1
410132147,9922,1
410048872,3692,1
410048904,3695,1
410049768,3763,1
410050100,3789,1
410010541,800,1
410011775,897,1
410011955,913,1
410012112,923,1
410013283,1018,1
410013316,1020,1
410014119,1084,1
410014180,1088,1
410014537,1113,1
410015621,1200,1
410015948,1225,1
410016023,1230,0
410016033,1230,1
410016039,1230,0
410016248,1249,1
410016653,1280,1
410015397,1181,1
410015580,1195,1
410016659,1280,1
410017576,1353,1
410018901,1450,1
410019430,1490,1
410005294,401,1
410006584,500,1
410007166,542,1
410007745,587,1
410007909,598,1
410008315,630,1
410008891,675,1
410009139,693,1
410009288,706,1
410009486,719,1
410009660,733,0
410010527,799,1
410010977,835,1
410011973,914,1
410011997,917,0
410012420,950,1
410012645,966,1
410012774,978,1
410012905,988,1
410013103,1002,1
410013301,1019,1
410013337,1022,1
410013857,1064,1
410014009,1075,1
410014491,1110,1
410014508,1111,1
410014529,1113,1
410014915,1144,1
410014995,1152,1
410000359,28,1
410000549,45,1
410000584,47,1
410033112,2518,1
410034143,2595,1
410035258,2680,1
410035349,2687,1
410036734,2785,1
410036785,2788,1
410038660,2934,1
410039242,2980,1
410040054,3036,1
410040181,3046,1
410040367,3059,1
410042374,3208,1
410042603,3224,1
410117109,8812,0
410117553,8849,1
410119048,8957,1
410120510,9065,1
410121318,9125,1
410121325,9126,1
410122275,9195,1
410125587,9442,0
410126085,9479,1
410126088,9480,1
410127359,9571,1
410128468,9652,1
410010065,763,1
410011155,850,1
410011628,886,1
410012201,930,1
410012407,949,1
410013681,1049,1
410064184,4848,1
410064494,4875,1
410064755,4894,1
410065885,4978,1
410067725,5115,1
410068327,5160,1
410000154,13,1
410000766,60,1
410091278,6892,1
410091511,6907,1
410091790,6929,1
410092178,6957,1
410092356,6970,1
410094033,7095,1
410094564,7134,1
410094642,7140,1
410095629,7214,1
410096550,7283,1
410097327,7339,1
410027905,2123,1
410028769,2188,1
410029973,2279,1
410031515,2396,1
410031528,2397,1
410031639,2406,1
410031659,2408,1
410031922,2426,1
410032498,2469,1
410001903,142,1
410002007,150,1
410002057,153,1
410002237,166,1
410002340,173,1
410003338,249,1
410003407,254,1
410004195,318,1
410005031,382,0
410005218,395,1
410005685,432,1
410021227,1622,1
410013891,1066,1
410014471,1108,1
410015598,1197,1
410016321,1254,1
410018482,1421,1
410019190,1473,1
410020691,1584,1
410100162,7559,1
410100165,7559,1
410101084,7624,1
410101583,7665,1
410101881,7686,1
410102753,7748,1
410103614,7809,1
410104031,7840,1
410104452,7867,1
410104522,7873,1
410105207,7922,1
410105351,7933,1
410105687,7960,1
410106105,7992,1
410106609,8030,1
410018161,1398,1
410018348,1411,1
410018548,1426,1
410020704,1585,1
410020960,1602,1
410021988,1680,1
410022297,1702,1
410023225,1776,1
410023747,1812,1
410023989,1831,1
410024512,1870,1
410024517,1870,1
410024849,1896,1
410024963,1903,1
410025321,1931,0
410025693,1960,1
410026123,1993,1
410128818,9676,1
410129331,9715,1
410129720,9742,1
410130337,9790,1
410130868,9830,1
410131158,9851,1
410131405,9868,1
410017790,1369,1
410018541,1425,1
410019321,1481,1
410019509,1496,1
410114276,8596,1
410114742,8633,1
410115290,8674,1
410115770,8713,1
410115944,8725,1
410116327,8753,1
410116611,8775,1
410116872,8794,1
410117291,8830,1
410119296,8974,1
410119512,8990,1
410119644,9000,1
410121524,9141,1
410121652,9149,1
410122061,9181,1
410027612,2104,1
410028104,2138,1
410028355,2155,1
410028663,2181,1
410029043,2210,1
410029282,2227,1
410029305,2229,1
410029382,2235,1
410029426,2239,1
410030078,2287,1
410030188,2296,1
410030819,2343,1
410031568,2400,1
410032106,2441,1
410032786,2492,1
410033446,2543,1
410034483,2622,1
410034962,2656,1
410035967,2730,1
410036687,2781,1
410037281,2826,1
410037290,2827,1
410037549,2847,1
410037752,2864,1
410039088,2967,1
410039656,3009,1
410041106,3115,1
410041332,3130,1
410042259,3199,1
410050863,3845,1
410051008,3857,1
410053772,4065,1
410054120,4091,1
410055806,4215,1
410056201,4245,1
410096092,7247,1
410097234,7334,1
410097385,7344,1
410023143,1768,0
410023753,1813,1
410026005,1984,1
410026870,2049,1
410027297,2083,1
410029012,2207,1
410030476,2319,1
410030811,2343,1
410031009,2358,1
410031741,2414,1
410031903,2425,1
410032084,2439,1
410032240,2452,1
410032703,2485,1
410033238,2527,1
410033883,2575,1
410033926,2578,1
410034521,2624,1
410035809,2719,1
410036606,2776,1
410098120,7401,1
410099194,7481,1
410099526,7506,1
410100050,7549,1
410101520,7658,1
410101551,7661,1
410103378,7790,1
410038413,2916,1
410039555,3000,1
410040159,3044,1
410040344,3057,1
410040464,3066,1
410040732,3087,0
410040998,3106,1
410042406,3210,1
410043207,3268,1
410043477,3286,1
410044656,3375,1
410046014,3476,1
410046703,3529,1
410048143,3636,1
410048405,3656,1
410048488,3663,1
410048567,3670,0
410048850,3691,1
410049134,3712,1
410049435,3736,0
410049519,3743,1
410049875,3770,1
410050365,3806,1
410051362,3884,1
410051855,3920,1
410051864,3920,1
410053033,4015,1
410094891,7159,1
410094947,7162,1
410095028,7168,1
410096874,7304,1
410097078,7322,1
410097930,7386,1
410097966,7389,1
410098408,7422,1
410098561,7434,1
410099296,7490,1
410099843,7534,1
410027547,2100,1
410027670,2109,1
410028010,2131,1
410028892,2197,1
410030185,2295,1
410031414,2390,1
410031600,2403,1
410032642,2480,1
410035428,2692,1
410035455,2694,1
410035561,2701,1
410035830,2720,1
410036304,2755,1
410022062,1685,1
410057593,4349,1
410058189,4394,1
410058443,4414,1
410058821,4444,1
410058966,4453,1
410059717,4512,1
410060522,4569,1
410061018,4607,1
410061237,4624,1
410061941,4681,1
410062015,4686,1
410062050,4689,1
410065763,4968,1
410066917,5055,1
410067020,5062,1
410067674,5112,1
410069968,5287,1
410070522,5330,1
410070795,5353,1
410071069,5373,1
410071522,5408,1
410032090,2439,0
410032175,2448,0
410032970,2507,1
410033460,2544,1
410034251,2604,1
410034343,2611,1
410034582,2628,0
410034684,2635,0
410000211,16,1
410000592,47,1
410001242,96,1
410001447,110,1
410001721,130,1
410001892,142,1
410002131,158,1
410002293,169,1
410021284,1625,1
410021760,1662,1
410024463,1867,1
410024607,1878,1
410024709,1887,1
410025554,1949,1
410025793,1969,1
410080094,6055,1
410081515,6163,1
410120642,9074,1
410120727,9079,1
410010179,773,1
410010376,788,1
410011153,850,1
410011979,915,1
410012168,928,1
410012864,984,1
410065185,4924,0
410100938,7613,1
410101183,7632,1
410101655,7670,1
410102070,7700,1
410102128,7704,1
410102453,7727,1
410103962,7835,1
410104373,7862,1
410104613,7879,1
410105799,7968,1
410105818,7969,1
410107584,8100,1
410000081,8,1
410001237,96,1
410001966,147,1
410002001,150,1
410002137,158,1
410124498,9362,1
410125442,9431,1
410125445,9431,1
410125528,9438,1
410125532,9438,1
410126294,9495,1
410126710,9526,1
410129409,9719,1
410130095,9772,1
410130600,9811,1
410131501,9874,1
410056585,4270,1
410056728,4281,1
410111040,8356,1
410112052,8431,1
410113213,8518,1
410114693,8630,1
410115994,8728,1
410116692,8782,1
410005093,386,1
410005491,417,1
410006469,491,1
410006547,497,1
410008452,641,1
410074217,5615,1
410075829,5736,1
410076610,5796,1
410077119,5834,1
410077575,5867,1
410077822,5885,1
410078478,5934,1
410079395,6003,1
410079559,6014,1
410079828,6033,1
410080826,6110,1
410129697,9741,1
410130292,9786,1
410130336,9790,1
410131373,9865,1
410131560,9879,1
410131744,9891,1
410131806,9896,1
410132621,9956,1
410133003,9983,1
410133086,9989,1
410116716,8784,1
410116801,8789,1
410117977,8879,1
410119581,8995,1
410121640,9148,1
410122887,9240,1
410123060,9256,1
410123219,9266,1
410123280,9271,1
410124764,9384,1
410124916,9393,1
410125449,9431,1
410125879,9462,1
410096203,7255,1
410096905,7307,1
410100254,7565,1
410100375,7573,1
410101566,7663,1
410103225,7780,1
410103333,7786,1
410101802,7680,1
410102302,7716,1
410103192,7779,1
410103362,7789,1
410103946,7833,1
410105381,7935,1
410049744,3761,1
410049914,3773,1
410050124,3790,1
410058051,4385,1
410058121,4390,1
410058223,4396,1
410058474,4417,1
410060654,4580,1
410060889,4597,1
410062895,4754,1
410063031,4765,1
410063380,4792,1
410063477,4800,1
410063751,4817,1
410065056,4916,1
410065816,4972,1
410066023,4986,1
410119071,8959,1
410120070,9031,1
410120089,9032,1
410121592,9145,1
410121681,9151,1
410122036,9180,1
410122773,9233,1
410123568,9293,1
410123925,9319,0
410123965,9322,1
410124944,9395,1
410125189,9415,1
410125401,9429,1
410125539,9439,1
410125924,9465,1
410126171,9487,1
410126286,9495,1
410127840,9608,1
410129213,9706,1
