Analysis,ExposureAttribute,CatalogTypeCode,EventID,ModelCode,YearID,PerilSetCode,GroundUpLoss,GrossLoss,NetOfPreCatLoss
EU_EQ,S33_FA_Lloyds,HIST,5,31,5,4,457980.29307339,457980.282047534,457980.282047534
EU_EQ,S33_FA_Lloyds,HIST,24,31,22,4,48654.7144067913,48637.9882967407,16211.0412302718
EU_EQ,HSA_FA_EU_BE,HIST,84,31,56,4,1935.90186525832,1935.90184134838,1935.90184134838
EU_EQ,HSA_FA_EU_FR,HIST,2,31,2,4,308991.399649351,308991.262073974,308991.262073974
EU_EQ,HSA_FA_EU_FR,HIST,25,31,23,4,223414.089633768,223414.08649177,223414.08649177
EU_EQ,S33_FA_Lloyds,HIST,11,31,11,4,18987.5744898726,18921.5647465703,18921.5647465703
EU_EQ,HIG_FA_GU,HIST,57,31,45,4,73769.3602002979,73742.1312544336,73742.1312544336
EU_EQ,S33_FA_Lloyds,HIST,27,31,24,4,577246.574328593,576865.799981315,288432.899990658
EU_EQ,S33_FA_Lloyds,HIST,46,31,37,4,9847.7435535276,9389.80562836113,9389.80562836113
EU_EQ,S33_FA_Lloyds,HIST,24,31,22,4,672568.488006507,672433.269120446,672433.269120446
EU_EQ,S33_FA_EU_FR,HIST,6,31,6,4,40478.1686263228,40478.1686263228,40478.1686263228
EU_EQ,S33_FA_Lloyds,HIST,1,31,1,4,599212.988761752,587843.359018235,587843.359018235
EU_EQ,HIG_FA_GU,HIST,36,31,31,4,127130.067783964,115424.037058797,115424.037058797
EU_EQ,S33_FA_EU_BE,HIST,17,31,17,4,46789.0654561072,46789.0654561072,46789.0654561072
EU_EQ,HSA_FA_EU_FR,HIST,24,31,22,4,123186.685294942,123066.419992801,61533.2099964007
EU_EQ,HSA_FA_EU_FR,HIST,10,31,10,4,4840.63108224164,4840.63108224164,2420.31554112082
EU_EQ,S33_FA_EU_BE,HIST,6,31,6,4,125347.695652395,125347.695545358,125347.695545358
EU_EQ,S33_FA_Lloyds,HIST,6,31,6,4,2422506.4607895,2095903.0626184,2095903.0626184
EU_EQ,HSA_FA_EU_DE,HIST,25,31,23,4,10328.3360438239,9495.54768696876,9495.54768696876
EU_EQ,S33_FA_Lloyds,HIST,19,31,19,4,1552.46051327345,1552.46051327345,1552.46051327345
EU_EQ,HSA_FA_EU_DE,HIST,5,31,5,4,1847903.00301308,1842270.98200232,921135.49100116
EU_EQ,S33_FA_EU_DE,HIST,38,31,33,4,41154.7841717907,41154.7841717907,41154.7841717907
EU_EQ,HSA_FA_EU_DE,HIST,2,31,2,4,500641.143157854,499766.820506107,499766.820506107
EU_EQ,S33_FA_Lloyds,HIST,57,31,45,4,2175.6594379754,2175.6594379754,1087.8297189877
EU_EQ,HSA_FA_EU_BE,HIST,71,31,51,4,78303.9177600456,78303.9177600456,78303.9177600456
EU_EQ,HSA_FA_EU_BE,HIST,10,31,10,4,68.6387329352001,68.6387329352001,68.6387329352001
EU_EQ,S33_FA_Lloyds,HIST,33,31,30,4,2906257.39811583,2594483.74953067,2594483.74953067
EU_EQ,S33_FA_Lloyds,HIST,1,31,1,4,486203.702668377,441909.45574974,147288.41915705
EU_EQ,S33_FA_EU_BE,HIST,4,31,4,4,116464.6174116,116464.6174116,116464.6174116
EU_EQ,HSA_FA_EU_DE,HIST,27,31,24,4,566710.150130123,562865.593423733,281432.796711867
EU_EQ,S33_FA_Lloyds,HIST,33,31,30,4,3487696.0595596,2760801.22055085,920175.031538749
EU_EQ,S33_FA_Lloyds,HIST,27,31,24,4,248064.118901538,248064.118901538,248064.118901538
EU_EQ,S33_FA_EU_FR,HIST,17,31,17,4,276118.233458829,276118.233458829,276118.233458829
EU_EQ,HIG_FA_GU,HIST,2,31,2,4,1809727.28482754,1809650.01790823,904825.008954113
EU_EQ,HIG_FA_GU,HIST,78,31,53,4,23903.3153434241,21195.0863603399,21195.0863603399
EU_EQ,HSA_FA_EU_DE,HIST,10,31,10,4,117861.15209463,117705.459239264,117705.459239264
EU_EQ,S33_FA_Lloyds,HIST,11,31,11,4,26235.5942070861,26235.5942070861,13117.7971035431
EU_EQ,S33_FA_Lloyds,HIST,2,31,2,4,12018167.5810151,8258227.62488135,2752467.22169413
EU_EQ,HIG_FA_GU,HIST,83,31,56,4,541.830716857798,541.830716857798,541.830716857798
UK_FL,HIC_FA_UK,HIST,1,92,1,2048,15290.4459043141,15287.8396258288,15287.8396258288
UK_FL,S33_FA_Lloyds,HIST,3,92,3,2048,309524.054245422,261755.01467865,130877.507339325
UK_FL,HIG_FA_GU,HIST,3,92,3,2048,86780.8524611891,85789.5223699607,85789.5223699607
UK_FL,HSA_FA_EU_PT,HIST,3,92,3,2048,11.2502727784418,11.2502727784418,11.2502727784418
EU_EQ,HSA_FA_EU_IE,HIST,9,31,9,4,77965.7809191728,77965.7717098346,77965.7717098346
EU_EQ,HIG_FA_GU,HIST,19,31,19,4,87443.470440595,87160.9777689434,87160.9777689434
EU_EQ,S33_FA_Lloyds,HIST,12,31,12,4,411.687185608941,411.687159308856,411.687159308856
EU_EQ,HIG_FA_GU,HIST,16,31,16,4,84538.300894172,84538.300894172,28176.6152204199
EU_EQ,HSA_FA_EU_FR,HIST,19,31,19,4,576948.446755464,576948.445972314,576948.445972314
EU_EQ,HSA_FA_EU_NL,HIST,27,31,24,4,141551.950793028,141551.949834462,70775.9749172308
EU_EQ,S33_FA_Lloyds,HIST,4,31,4,4,2195071.73644552,1776910.28611374,592244.188533068
EU_EQ,HSA_FA_EU_BE,HIST,16,31,16,4,37390.0649342063,37390.0649342063,18695.0324671032
EU_EQ,S33_FA_Lloyds,HIST,6,31,6,4,2033145.88417619,1983256.40779815,991628.203899074
EU_EQ,HIG_FA_GU,HIST,4,31,4,4,1555019.56452113,1484361.63882577,1484361.63882577
EU_EQ,HSA_FA_EU_BE,HIST,4,31,4,4,680.457188990554,680.457188990554,680.457188990554
EU_EQ,HIG_FA_GU,HIST,72,31,52,4,14877.7810610142,13168.4137780064,13168.4137780064
EU_EQ,HSA_FA_EU_BE,HIST,59,31,46,4,97221.3441639837,97189.8811989909,97189.8811989909
EU_EQ,HIG_FA_GU,HIST,38,31,33,4,3128.68835651523,3128.68835651523,3128.68835651523
EU_EQ,HIG_FA_GU,HIST,1,31,1,4,225026.027159269,225026.027159269,112513.013579634
EU_EQ,HIG_FA_GU,HIST,84,31,56,4,91991.8088391496,91978.4026993523,45989.2013496761
EU_EQ,HSA_FA_EU_NL,HIST,27,31,24,4,149156.790682791,149084.81115217,149084.81115217
EU_EQ,S33_FA_EU_DE,HIST,2,31,2,4,83903.4240992175,80905.0503470099,80905.0503470099
EU_EQ,S33_FA_Lloyds,HIST,36,31,31,4,1215.190248686,1180.67304877503,1180.67304877503
EU_EQ,HSA_FA_EU_DE,HIST,50,31,41,4,8940.22609049976,8940.22609049976,8940.22609049976
EU_EQ,S33_FA_EU_BE,HIST,2,31,2,4,521238.983448511,521238.983448511,260619.491724256
EU_EQ,S33_FA_Lloyds,HIST,4,31,4,4,2553103.7642333,2359682.53902767,2359682.53902767
EU_EQ,HSA_FA_EU_PT,HIST,9,31,9,4,19916350.4464284,18774874.1724085,9387437.08620426
EU_EQ,S33_FA_Lloyds,HIST,30,31,27,4,112.308951341352,112.308949984232,112.308949984232
EU_EQ,HIG_FA_GU,HIST,2,31,2,4,734423.373367475,705107.167813987,705107.167813987
EU_EQ,HSA_FA_EU_DE,HIST,54,31,43,4,11771.4910254274,11771.4909708658,11771.4909708658
EU_EQ,HIG_FA_GU,HIST,19,31,19,4,37969.6499289345,37962.5025701932,18981.2512850966
EU_EQ,S33_FA_Lloyds,HIST,83,31,56,4,42882.3386800997,42673.6573550964,21336.8286775482
EU_EQ,S33_FA_Lloyds,HIST,2,31,2,4,11591164.7812716,10547680.0924434,10547680.0924434
EU_EQ,HSA_FA_EU_NL,HIST,5,31,5,4,334211.016312506,334211.01300182,334211.01300182
EU_EQ,HSA_FA_EU_NL,HIST,59,31,46,4,1331.0861764253,1312.19294050579,1312.19294050579
EU_EQ,HSA_FA_EU_PT,HIST,9,31,9,4,13691438.3750003,12623796.9887821,12623796.9887821
EU_EQ,HIG_FA_GU,HIST,33,31,30,4,659532.776496652,659532.77133359,494185.668253295
EU_EQ,HSA_FA_EU_BE,HIST,16,31,16,4,77494.0396922995,77494.0396922995,77494.0396922995
EU_EQ,S33_FA_EU_FR,HIST,4,31,4,4,102647.841139619,102647.841139619,34212.5248840578
EU_EQ,S33_FA_EU_FR,HIST,17,31,17,4,47097.8111500293,47097.8111500293,15697.7001957921
EU_EQ,S33_FA_Lloyds,HIST,16,31,16,4,391127.57158299,390848.045134715,390848.045134715
EU_EQ,HIG_FA_GU,HIST,59,31,46,4,1147.6277462484,1147.6277462484,1147.6277462484
EU_EQ,HIG_FA_GU,HIST,1,31,1,4,188402.951572732,187567.980015888,187567.980015888
EU_EQ,S33_FA_Lloyds,HIST,56,31,44,4,1293121.8972856,1291957.06720276,1291957.06720276
EU_EQ,S33_FA_Lloyds,HIST,5,31,5,4,3596549.85077012,1372375.89110716,457412.87691498
EU_EQ,S33_FA_Lloyds,HIST,17,31,17,4,695886.371783469,694951.378129347,347475.689064673
EU_EQ,S33_FA_Lloyds,HIST,25,31,23,4,953626.881682302,953626.855087026,953600.398269217
EU_EQ,S33_FA_EU_FR,HIST,33,31,30,4,69605.4894558647,69605.4894558647,23199.5092506301
EU_EQ,S33_FA_Lloyds,HIST,24,31,22,4,6502.70777485652,6498.83757056956,3249.41878528478
EU_EQ,S33_FA_Lloyds,HIST,84,31,56,4,3114401.39757609,3024271.85213124,3024271.85213124
UK_FL,S33_FA_Lloyds,HIST,2,92,2,2048,497149.502384321,479068.377360717,239534.188680359
UK_FL,HSA_FA_EU_BE,HIST,1,92,1,2048,12.7892744333565,12.7892744333565,12.7892744333565
UK_FL,HIG_FA_GU,HIST,2,92,2,2048,8538.6738390099,8487.24793094068,8487.24793094068
UK_FL,S33_FA_Lloyds,HIST,1,92,1,2048,18469.1756413102,15230.5581994891,15230.5581994891
UK_FL,HSA_FA_EU_DE,HIST,3,92,3,2048,4830.31493007368,4830.31493007368,2415.15746503684
UK_FL,S33_FA_Lloyds,HIST,1,92,1,2048,25602.3756383124,22435.064661211,7477.60692748631
UK_FL,HSA_FA_EU_DE,HIST,3,92,3,2048,29.6986291224938,29.6986291224938,29.6986291224938
UK_FL,HIG_FA_GU,HIST,3,92,3,2048,73585.6856666282,72294.1695016406,36147.0847508203
UK_FL,S33_FA_Lloyds,HIST,3,92,3,2048,370474.478679153,354217.298998824,354217.298998824
UK_FL,HIG_FA_GU,HIST,3,92,3,2048,5898.50930798912,1423.37085330533,474.40949753356
UK_FL,HSA_FA_EU_IE,HIST,2,92,2,2048,63.2691691518832,63.2691691518832,63.2691691518832
UK_FL,S33_FA_UK,HIST,3,92,3,2048,9515.6926822002,9510.6922150168,3169.9136626585
UK_FL,S33_FA_UK,HIST,3,92,3,2048,17876.796032042,17833.9861407139,8916.99307035695
UK_FL,S33_FA_Lloyds,HIST,2,92,2,2048,57782.6596521894,57675.1244156037,57675.1244156037
UK_FL,HSA_FA_EU_BE,HIST,2,92,2,2048,17.7584340285245,17.7584340285245,17.7584340285245
UK_FL,HIC_FA_UK,HIST,3,92,3,2048,61598.3633591768,61455.6394348163,61455.6394348163
UK_FL,HSA_FA_EU_BE,HIST,3,92,3,2048,2793.06006801241,2793.06006801241,2793.06006801241
UK_FL,HIG_FA_GU,HIST,1,92,1,2048,1910.86506173443,1910.86506173443,1910.86506173443
UK_FL,HSA_FA_EU_FR,HIST,3,92,3,2048,568.837557873608,436.323534274498,436.323534274498
UK_FL,HIC_FA_UK,HIST,2,92,2,2048,61710.0641951809,61686.6670926073,61686.6670926073
UK_FL,S33_FA_Lloyds,HIST,3,92,3,2048,75114.4442597967,67384.5975023782,22459.2859748175
UK_FL,HSA_FA_EU_IE,HIST,3,92,3,2048,839.949509189768,834.230341041706,834.230341041706
UK_FL,HSA_FA_EU_NL,HIST,3,92,3,2048,1550.84495271768,1550.34220372467,1550.34220372467
UK_FL,HSA_FA_EU_ES,HIST,3,92,3,2048,143.896844606461,143.896844606461,143.896844606461
UK_FL,HIG_FA_GU,HIST,2,92,2,2048,725.520013335985,725.520013335985,362.760006667992
UK_WSSS,HIC_FA_UK,HIST,31,41,21,257,211.53557293444,201.838443560362,201.838443560362
UK_WSSS,HIG_FA_GU,HIST,13,41,9,257,243.907098408207,243.907098408207,243.907098408207
UK_WSSS,HSA_FA_EU_NL,RDS,1,41,127,257,148.608689950053,147.562216083819,147.562216083819
UK_WSSS,S33_FA_Lloyds,HIST,38,41,23,257,245.190282373494,233.260255627427,233.260255627427
UK_WSSS,S33_FA_UK,RDS,5,41,131,257,87.5109602336573,70.3158394532977,35.1579197266488
UK_WSSS,HIC_FA_UK,HIST,11,41,7,257,67.4521575291837,63.8162079666083,63.8162079666083
UK_WSSS,S33_FA_Lloyds,HIST,5,41,5,257,1502778.41202778,1361497.88559848,680748.942799241
UK_WSSS,S33_FA_Lloyds,HIST,32,41,21,257,1208.10885337066,1207.33913951332,603.669569756661
UK_WSSS,HSA_FA_EU_BE,HIST,30,41,21,257,93.0419990668065,93.0419990668065,93.0419990668065
UK_WSSS,S33_FA_Lloyds,HIST,11,41,7,257,952.00481226882,926.234516821399,926.234516821399
UK_WSSS,S33_FA_Lloyds,HIST,11,41,7,257,774.906375786184,774.490844494862,387.245422247431
UK_WSSS,HSA_FA_EU_DE,HIST,6,41,6,257,3950.10512763322,3950.10512763322,3950.10512763322
UK_WSSS,HSA_FA_EU_PT,HIST,8,41,6,257,525.88799154586,525.88799154586,525.88799154586
UK_WSSS,S33_FA_Lloyds,HIST,19,41,13,257,34299.9344047623,34290.1605148609,17145.0802574304
UK_WSSS,S33_FA_UK,RDS,1,41,127,257,5363.81920888604,5224.9457944271,2612.47289721355
UK_WSSS,S33_FA_Lloyds,HIST,1,41,1,257,60881941.6966271,60874432.7590654,30437216.3795327
UK_WSSS,S33_FA_Lloyds,HIST,3,41,3,257,126417.890593101,121328.476533103,121328.476533103
UK_WSSS,S33_FA_UK,HIST,6,41,6,257,133066.0283653,131737.713503343,65868.8567516713
UK_WSSS,HIG_FA_GU,HIST,34,41,22,257,24.6201205209137,24.6201205209137,24.6201205209137
UK_WSSS,HSA_FA_EU_BE,HIST,6,41,6,257,18983.4671454558,18566.2545856617,18566.2545856617
UK_WSSS,S33_FA_UK,HIST,17,41,11,257,139.223785242875,114.992635652796,57.496317826398
UK_WSSS,HSA_FA_EU_BE,HIST,37,41,23,257,6.20279972037466,6.20279972037466,6.20279972037466
UK_WSSS,S33_FA_UK,HIST,37,41,23,257,3.18294000849856,3.18294000849856,1.59147000424928
UK_WSSS,HSA_FA_EU_IE,HIST,6,41,6,257,3836.03550642475,3691.94563996597,3691.94563996597
UK_WSSS,HIG_FA_GU,RDS,6,41,132,257,139234.675069579,139234.289942026,69617.1449710131
UK_WSSS,HIC_FA_UK,HIST,36,41,23,257,51.5636900629603,49.6175201017162,49.6175201017162
UK_WSSS,S33_FA_UK,HIST,19,41,13,257,9.5488201381076,9.5488201381076,4.7744100690538
UK_WSSS,HSA_FA_EU_BE,HIST,22,41,14,257,302.202338987915,302.202338987915,302.202338987915
UK_WSSS,S33_FA_UK,HIST,9,41,6,257,899.09397378234,881.754871170592,440.877435585296
UK_WSSS,HSA_FA_EU_DE,RDS,1,41,127,257,378.000643133851,378.000643133851,378.000643133851
UK_WSSS,HIG_FA_GU,HIST,17,41,11,257,2205.858905588,2205.858905588,1102.929452794
UK_WSSS,S33_FA_UK,HIST,14,41,9,257,9.5488201381076,9.5488201381076,4.7744100690538
UK_WSSS,S33_FA_Lloyds,RDS,7,41,133,257,123146388.546217,123096990.020124,61548495.0100619
UK_WSSS,S33_FA_UK,HIST,5,41,5,257,77329.7007826921,77209.4457842484,25733.9078528205
UK_WSSS,HSA_FA_EU_NL,RDS,6,41,132,257,4216.99603559801,4200.9050996846,4200.9050996846
UK_WSSS,HIC_FA_UK,HIST,6,41,6,257,177078.475259821,175901.890791313,175901.890791313
UK_WSSS,S33_FA_UK,HIST,34,41,22,257,89.1223179675725,89.1223179675725,44.5611589837862
UK_WSSS,HSA_FA_EU_BE,HIST,12,41,8,257,973.839619844428,868.553702207587,868.553702207587
UK_WSSS,S33_FA_Lloyds,RDS,3,41,129,257,21.0159911120995,21.0159911120995,10.5079955560498
UK_WSSS,S33_FA_Lloyds,HIST,23,41,15,257,1937.73296629247,1937.47617933789,968.738089668945
UK_FL,S33_FA_Lloyds,HIST,1,92,1,2048,38517.4745609006,38500.3042950514,19250.1521475257
UK_FL,S33_FA_Lloyds,HIST,2,92,2,2048,13554.46202213,11699.6865844275,3899.50547387507
UK_WSSS,S33_FA_Lloyds,HIST,29,41,20,257,1609.92392495865,1598.32868577125,799.164342885627
UK_WSSS,HSA_FA_EU_IE,HIST,9,41,6,257,8.19413875792254,8.19413875792254,8.19413875792254
UK_WSSS,S33_FA_Lloyds,RDS,6,41,132,257,1034169.37835412,931724.528840736,502348.477039963
UK_WSSS,S33_FA_Lloyds,HIST,21,41,14,257,20.413149079765,19.5852724874305,19.5852724874305
UK_WSSS,HSA_FA_EU_BE,HIST,9,41,6,257,359.76238146348,340.334826948375,340.334826948375
UK_WSSS,HSA_FA_EU_BE,RDS,1,41,127,257,730.406195699034,729.330593923421,729.330593923421
UK_WSSS,HIG_FA_GU,HIST,6,41,6,257,38971.765504403,33277.9186703356,11091.5301087523
UK_WSSS,HSA_FA_EU_PT,RDS,1,41,127,257,71.7119973645476,71.7119973645476,71.7119973645476
UK_WSSS,S33_FA_UK,HIST,32,41,21,257,44.5611594004496,44.5611594004496,22.2805797002248
UK_WSSS,HSA_FA_EU_FR,HIST,9,41,6,257,25.5417588485646,25.5417588485646,25.5417588485646
UK_WSSS,S33_FA_Lloyds,HIST,17,41,11,257,1243.01173199393,1242.80713136348,414.227610009097
UK_WSSS,HIC_FA_UK,RDS,6,41,132,257,107335.642096325,106416.718785585,106416.718785585
UK_WSSS,HSA_FA_EU_NL,HIST,6,41,6,257,5865.29524908251,5844.6602905393,5844.6602905393
UK_WSSS,S33_FA_UK,HIST,6,41,6,257,57687.1439434421,57590.4232592783,19194.8877537669
UK_WSSS,HIG_FA_GU,HIST,3,41,3,257,24538.9497286355,24537.72968852,24537.72968852
UK_WSSS,HSA_FA_EU_PT,HIST,3,41,3,257,71.7119973645476,71.7119973645476,71.7119973645476
UK_WSSS,S33_FA_Lloyds,HIST,4,41,4,257,1004.51815188441,999.839101066678,999.839101066678
UK_WSSS,S33_FA_Lloyds,HIST,3,41,3,257,176595.287130003,154923.394006711,55048.462932093
UK_WSSS,HSA_FA_EU_DE,RDS,6,41,132,257,17000.0003752777,17000.0003752777,8500.00018763886
UK_WSSS,HIG_FA_GU,HIST,9,41,6,257,68.6684086133542,68.6684086133542,22.8871802110046
UK_WSSS,S33_FA_Lloyds,RDS,1,41,127,257,254943.935994759,239572.13334333,239572.13334333
UK_WSSS,HIC_FA_UK,HIST,34,41,22,257,870.588527042485,854.201780238253,854.201780238253
UK_WSSS,HSA_FA_EU_IE,HIST,22,41,14,257,16.6344533496438,16.6344533496438,16.6344533496438
UK_WSSS,HSA_FA_EU_FR,HIST,8,41,6,257,117.236962714899,117.236962714899,117.236962714899
UK_WSSS,HSA_FA_EU_ES,RDS,6,41,132,257,847.798483034252,847.798483034252,847.798483034252
UK_WSSS,HIG_FA_GU,HIST,31,41,21,257,62.1586177007653,62.1586177007653,62.1586177007653
UK_WSSS,HSA_FA_EU_DE,RDS,1,41,127,257,680.000001815624,680.000001815624,340.000000907812
UK_WSSS,HSA_FA_EU_DE,HIST,22,41,14,257,339.999984672629,339.999984672629,169.999992336315
UK_WSSS,S33_FA_Lloyds,HIST,14,41,9,257,5972.44103361541,5937.38030935145,5937.38030935145
UK_WSSS,S33_FA_Lloyds,HIST,6,41,6,257,240333.474522757,219033.058915896,111615.151064978
UK_WSSS,HIG_FA_GU,RDS,5,41,131,257,161.461753578035,161.461753578035,80.7308767890174
UK_WSSS,S33_FA_Lloyds,HIST,31,41,21,257,1195.63962706307,1195.31669281592,398.399047103876
UK_WSSS,HIG_FA_GU,RDS,7,41,133,257,3040125.31654003,3036288.92648633,3036288.92648633
UK_WSSS,S33_FA_Lloyds,RDS,1,41,127,257,179254.81430108,171789.21980848,100278.662968925
UK_WSSS,HSA_FA_EU_IE,RDS,1,41,127,257,337.063840736998,330.030787028454,330.030787028454
UK_WSSS,HSA_FA_EU_FR,RDS,1,41,127,257,117.236962714899,117.236962714899,117.236962714899
UK_WSSS,HIG_FA_GU,RDS,4,41,130,257,1834.21371923286,1834.21371923286,1834.21371923286
UK_WSSS,S33_FA_UK,HIST,13,41,9,257,1.59146992825573,1.59146992825573,0.795734964127867
UK_WSSS,HSA_FA_EU_NL,HIST,5,41,5,257,7714.61509895462,7689.34634668912,7689.34634668912
UK_WSSS,HIG_FA_GU,HIST,6,41,6,257,213087.944157532,210158.712536875,210158.712536875
UK_WSSS,HIG_FA_GU,HIST,3,41,3,257,15140.7368836092,15140.5528766984,7570.27643834922
UK_WSSS,S33_FA_Lloyds,RDS,2,41,128,257,31171.7214928309,30069.9681221208,30069.9681221208
UK_WSSS,S33_FA_Lloyds,HIST,17,41,11,257,9962.47321797548,9503.51460809233,9503.51460809233
UK_WSSS,HIC_FA_UK,HIST,5,41,5,257,180415.802818863,179268.282496174,179268.282496174
UK_WSSS,HIC_FA_UK,HIST,28,41,19,257,75.8963743905343,73.1587733407042,73.1587733407042
UK_WSSS,HSA_FA_EU_BE,RDS,3,41,129,257,6.20279972037466,6.20279972037466,6.20279972037466
UK_WSSS,HIC_FA_UK,HIST,7,41,6,257,3.00264010147937,3.00264010147937,3.00264010147937
UK_WSSS,S33_FA_UK,HIST,8,41,6,257,7027.67978555002,6723.57688195089,3361.78844097544
UK_WSSS,HSA_FA_EU_BE,HIST,19,41,13,257,26.4886712570258,26.4886712570258,26.4886712570258
UK_WSSS,HSA_FA_EU_PT,HIST,22,41,14,257,23.9039989223957,23.9039989223957,23.9039989223957
UK_WSSS,HIG_FA_GU,HIST,14,41,9,257,3740.98429516871,3740.98429516871,3740.98429516871
UK_WSSS,HSA_FA_EU_FR,HIST,6,41,6,257,5960.31950856833,5960.31950856833,5960.31950856833
UK_WSSS,HIG_FA_GU,HIST,19,41,13,257,337.119507846243,337.119507846243,337.119507846243
UK_WSSS,HIG_FA_GU,HIST,8,41,6,257,1148.41079635786,1148.41079635786,382.765312073859
UK_WSSS,S33_FA_Lloyds,RDS,4,41,130,257,1266.35660180179,1254.90966769377,1254.90966769377
UK_WSSS,HSA_FA_EU_DE,HIST,9,41,6,257,339.999984672629,339.999984672629,169.999992336315
UK_WSSS,HIC_FA_UK,RDS,7,41,133,257,283317.816151775,282570.499794793,282570.499794793
UK_WSSS,S33_FA_Lloyds,HIST,17,41,11,257,2630.97359201569,1934.00591343015,967.002956715073
UK_WSSS,HIC_FA_UK,HIST,32,41,21,257,240.744376301077,239.613439281681,239.613439281681
UK_WSSS,S33_FA_Lloyds,HIST,9,41,6,257,1264.55213930629,1263.40785660889,421.093831619442
UK_WSSS,HSA_FA_EU_NL,HIST,22,41,14,257,5.50207975196347,5.50207975196347,5.50207975196347
UK_WSSS,S33_FA_Lloyds,HIST,1,41,1,257,2624530.07746549,2624212.5319637,2624212.5319637
UK_WSSS,HSA_FA_EU_IE,RDS,2,41,128,257,8.14409337952678,8.14409337952678,8.14409337952678
UK_WSSS,S33_FA_Lloyds,HIST,20,41,14,257,1269.22581324252,1231.25299034958,1231.25299034958
UK_WSSS,S33_FA_UK,RDS,6,41,132,257,99803.9974281909,98798.1498900703,49399.0749450352
UK_WSSS,HIG_FA_GU,HIST,5,41,5,257,52666.7422528596,44244.3058847743,14746.6269066662
UK_WSSS,S33_FA_UK,HIST,36,41,23,257,1.59146992825573,1.59146992825573,0.795734964127867
UK_WSSS,HSA_FA_EU_IE,RDS,5,41,131,257,18.1771196455656,18.1771196455656,18.1771196455656
UK_WSSS,HIG_FA_GU,RDS,1,41,127,257,12276.2534905675,12275.8413965843,6137.92069829217
UK_WSSS,HIC_FA_UK,HIST,22,41,14,257,3349.84210873818,3291.07640381891,3291.07640381891
UK_WSSS,HIG_FA_GU,RDS,1,41,127,257,19430.6054993403,19345.5768222695,19345.5768222695
UK_WSSS,HSA_FA_EU_IE,HIST,8,41,6,257,109.316860021931,105.098467706263,105.098467706263
UK_WSSS,S33_FA_UK,HIST,3,41,3,257,2991.66961047557,2781.88612904031,1390.94306452016
UK_WSSS,HIG_FA_GU,RDS,1,41,127,257,1878.26623655639,1878.26623655639,626.026126254971
UK_WSSS,S33_FA_Lloyds,HIST,22,41,14,257,39360.2956860545,37029.0022633703,37029.0022633703
UK_WSSS,S33_FA_UK,RDS,6,41,132,257,38238.5080526699,38165.6372093085,12720.6066707565
UK_WSSS,HIG_FA_GU,RDS,2,41,128,257,6456.57263936335,6456.57175770465,6456.57175770465
UK_WSSS,HIG_FA_GU,HIST,23,41,15,257,54.1440456326152,54.1440456326152,54.1440456326152
UK_WSSS,S33_FA_Lloyds,RDS,3,41,129,257,1606.94019222609,1598.0318543281,1598.0318543281
UK_WSSS,HIC_FA_UK,HIST,14,41,9,257,23.0615797820777,23.0615797820777,23.0615797820777
UK_WSSS,S33_FA_Lloyds,HIST,29,41,20,257,3298.29668988789,3220.96238794742,3220.96238794742
UK_WSSS,S33_FA_Lloyds,HIST,2,41,2,257,158377.653338531,158269.678063316,158269.678063316
UK_WSSS,HIG_FA_GU,RDS,7,41,133,257,417876.375996676,402011.936325669,201005.968162834
UK_WSSS,S33_FA_Lloyds,HIST,3,41,3,257,63023.0553550835,52436.6474144918,26218.3237072459
UK_WSSS,HSA_FA_EU_IE,HIST,5,41,5,257,5241.88409448914,5052.66831870505,5052.66831870505
UK_WSSS,HIC_FA_UK,HIST,8,41,6,257,7983.78059449332,7783.26432244499,7783.26432244499
UK_WSSS,HIG_FA_GU,RDS,2,41,128,257,105.296406560256,105.296406560256,52.6482032801281
UK_WSSS,S33_FA_Lloyds,HIST,5,41,5,257,2546754.13319897,2392213.39714337,2392213.39714337
UK_WSSS,HIG_FA_GU,HIST,8,41,6,257,7621.92391623907,7621.33973616841,3810.66986808421
UK_WSSS,HSA_FA_EU_DE,HIST,22,41,14,257,73.9275806673074,73.9275806673074,73.9275806673074
UK_WSSS,S33_FA_Lloyds,HIST,9,41,6,257,12996.1109411466,12072.7190023767,12072.7190023767
UK_WSSS,HSA_FA_EU_PT,HIST,6,41,6,257,857.231507291502,857.231507291502,857.231507291502
UK_WSSS,S33_FA_Lloyds,RDS,5,41,131,257,16302.2332602909,10989.8976088902,5494.94880444511
UK_WSSS,S33_FA_UK,HIST,5,41,5,257,157559.555556699,156868.573480169,78434.2867400843
UK_WSSS,HIG_FA_GU,HIST,28,41,19,257,49.1716330411642,49.1716330411642,49.1716330411642
UK_WSSS,S33_FA_UK,RDS,2,41,128,257,250.409064924766,239.30367189035,119.651835945175
UK_WSSS,S33_FA_Lloyds,HIST,28,41,19,257,733.027282229256,701.580592858319,701.580592858319
UK_WSSS,HSA_FA_EU_BE,HIST,3,41,3,257,99.2448003948721,99.2448003948721,99.2448003948721
UK_WSSS,HIC_FA_UK,HIST,12,41,8,257,234.732896686665,229.847533912904,229.847533912904
UK_WSSS,S33_FA_UK,HIST,22,41,14,257,2134.65072941737,2041.56859164111,1020.78429582055
UK_WSSS,HIG_FA_GU,HIST,12,41,8,257,531.096737762665,527.72320046113,527.72320046113
UK_WSSS,S33_FA_Lloyds,RDS,2,41,128,257,624.174469551805,624.079427349184,208.005669683506
