vendor,analysis_id,modelled_lob,modelled_peril,ep_type,return_period,loss
risklink,380,HSA_FA_EU_BE_QS,EU FL HD,OEP,20,0.0
risklink,380,HSA_FA_EU_BE_QS,EU FL HD,OEP,25,0.0
risklink,380,HSA_FA_EU_BE_QS,EU FL HD,OEP,50,16022.0
risklink,380,HSA_FA_EU_BE_QS,EU FL HD,OEP,100,277135.0
risklink,380,HSA_FA_EU_BE_QS,EU FL HD,OEP,200,1190204.0
risklink,380,HSA_FA_EU_BE_QS,EU FL HD,OEP,250,1761410.0
risklink,380,HSA_FA_EU_BE_QS,EU FL HD,OEP,500,4686859.0
risklink,380,HSA_FA_EU_BE_QS,EU FL HD,OEP,1000,7694610.0
risklink,380,HSA_FA_EU_BE_QS,EU FL HD,OEP,10000,18222028.0
risklink,286,HSA_FA_EU_DE,BE FL,AAL,0,0.0
risklink,286,HSA_FA_EU_DE,BE FL,AEP,2,0.0
risklink,286,HSA_FA_EU_DE,BE FL,AEP,5,0.0
risklink,286,HSA_FA_EU_DE,BE FL,AEP,10,0.0
risklink,286,HSA_FA_EU_DE,BE FL,AEP,20,0.0
risklink,286,HSA_FA_EU_DE,BE FL,AEP,25,0.0
risklink,286,HSA_FA_EU_DE,BE FL,AEP,50,0.0
risklink,286,HSA_FA_EU_DE,BE FL,AEP,100,0.0
risklink,286,HSA_FA_EU_DE,BE FL,AEP,200,0.0
risklink,286,HSA_FA_EU_DE,BE FL,AEP,250,0.0
risklink,286,HSA_FA_EU_DE,BE FL,AEP,500,0.0
risklink,286,HSA_FA_EU_DE,BE FL,AEP,1000,0.0
risklink,286,HSA_FA_EU_DE,BE FL,AEP,10000,0.0
risklink,286,HSA_FA_EU_DE,BE FL,OEP,2,0.0
risklink,286,HSA_FA_EU_DE,BE FL,OEP,5,0.0
risklink,286,HSA_FA_EU_DE,BE FL,OEP,10,0.0
risklink,286,HSA_FA_EU_DE,BE FL,OEP,20,0.0
risklink,286,HSA_FA_EU_DE,BE FL,OEP,25,0.0
risklink,286,HSA_FA_EU_DE,BE FL,OEP,50,0.0
risklink,286,HSA_FA_EU_DE,BE FL,OEP,100,0.0
risklink,286,HSA_FA_EU_DE,BE FL,OEP,200,0.0
risklink,286,HSA_FA_EU_DE,BE FL,OEP,250,0.0
risklink,286,HSA_FA_EU_DE,BE FL,OEP,500,0.0
risklink,286,HSA_FA_EU_DE,BE FL,OEP,1000,0.0
risklink,286,HSA_FA_EU_DE,BE FL,OEP,10000,0.0
risklink,19,HSA_FA_EU_DE,DE FL,AAL,0,139161.0
risklink,19,HSA_FA_EU_DE,DE FL,AEP,2,1303.0
risklink,19,HSA_FA_EU_DE,DE FL,AEP,5,55966.0
risklink,19,HSA_FA_EU_DE,DE FL,AEP,10,259606.0
risklink,19,HSA_FA_EU_DE,DE FL,AEP,20,641749.0
risklink,19,HSA_FA_EU_DE,DE FL,AEP,25,805197.0
risklink,19,HSA_FA_EU_DE,DE FL,AEP,50,1461876.0
risklink,19,HSA_FA_EU_DE,DE FL,AEP,100,2429667.0
risklink,19,HSA_FA_EU_DE,DE FL,AEP,200,3914666.0
risklink,19,HSA_FA_EU_DE,DE FL,AEP,250,4549457.0
risklink,19,HSA_FA_EU_DE,DE FL,AEP,500,7062436.0
risklink,19,HSA_FA_EU_DE,DE FL,AEP,1000,10241512.0
risklink,19,HSA_FA_EU_DE,DE FL,AEP,10000,23640529.0
risklink,19,HSA_FA_EU_DE,DE FL,OEP,2,55.0
risklink,19,HSA_FA_EU_DE,DE FL,OEP,5,52005.0
risklink,19,HSA_FA_EU_DE,DE FL,OEP,10,243023.0
risklink,19,HSA_FA_EU_DE,DE FL,OEP,20,603797.0
risklink,19,HSA_FA_EU_DE,DE FL,OEP,25,759101.0
risklink,19,HSA_FA_EU_DE,DE FL,OEP,50,1388269.0
risklink,19,HSA_FA_EU_DE,DE FL,OEP,100,2327883.0
risklink,19,HSA_FA_EU_DE,DE FL,OEP,200,3791201.0
risklink,19,HSA_FA_EU_DE,DE FL,OEP,250,4420432.0
risklink,19,HSA_FA_EU_DE,DE FL,OEP,500,6925396.0
risklink,19,HSA_FA_EU_DE,DE FL,OEP,1000,10093475.0
risklink,19,HSA_FA_EU_DE,DE FL,OEP,10000,23452226.0
risklink,204,HSA_FA_EU_DE,EU FL HD,AAL,0,161489.0
risklink,204,HSA_FA_EU_DE,EU FL HD,AEP,5,8531.0
risklink,204,HSA_FA_EU_DE,EU FL HD,AEP,10,96523.0
risklink,204,HSA_FA_EU_DE,EU FL HD,AEP,20,464939.0
risklink,204,HSA_FA_EU_DE,EU FL HD,AEP,25,684755.0
risklink,204,HSA_FA_EU_DE,EU FL HD,AEP,50,2347959.0
risklink,204,HSA_FA_EU_DE,EU FL HD,AEP,100,5007252.0
risklink,204,HSA_FA_EU_DE,EU FL HD,AEP,200,7442630.0
risklink,204,HSA_FA_EU_DE,EU FL HD,AEP,250,8135429.0
risklink,204,HSA_FA_EU_DE,EU FL HD,AEP,500,9584423.0
risklink,204,HSA_FA_EU_DE,EU FL HD,AEP,1000,11434747.0
risklink,204,HSA_FA_EU_DE,EU FL HD,AEP,10000,17447654.0
risklink,204,HSA_FA_EU_DE,EU FL HD,OEP,2,0.0
risklink,204,HSA_FA_EU_DE,EU FL HD,OEP,5,8176.0
risklink,204,HSA_FA_EU_DE,EU FL HD,OEP,10,93038.0
risklink,204,HSA_FA_EU_DE,EU FL HD,OEP,20,448653.0
risklink,204,HSA_FA_EU_DE,EU FL HD,OEP,25,670033.0
risklink,204,HSA_FA_EU_DE,EU FL HD,OEP,50,2312068.0
risklink,204,HSA_FA_EU_DE,EU FL HD,OEP,100,4928484.0
risklink,204,HSA_FA_EU_DE,EU FL HD,OEP,200,7351422.0
risklink,204,HSA_FA_EU_DE,EU FL HD,OEP,250,8009632.0
risklink,204,HSA_FA_EU_DE,EU FL HD,OEP,500,9413068.0
risklink,204,HSA_FA_EU_DE,EU FL HD,OEP,1000,11027257.0
risklink,204,HSA_FA_EU_DE,EU FL HD,OEP,10000,16812028.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,AAL,0,75514.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,AEP,5,977.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,AEP,10,7345.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,AEP,20,56863.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,AEP,25,97267.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,AEP,50,446062.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,AEP,100,1521501.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,AEP,200,3652496.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,AEP,250,4577399.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,AEP,500,8195418.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,AEP,1000,12912956.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,AEP,10000,35846088.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,OEP,5,102.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,OEP,10,6949.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,OEP,20,55407.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,OEP,25,95063.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,OEP,50,439683.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,OEP,100,1507139.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,OEP,200,3626104.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,OEP,250,4545973.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,OEP,500,8147623.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,OEP,1000,12850803.0
risklink,215,HSA_FA_EU_DE,EUxESGB EQ,OEP,10000,35737867.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,AAL,0,44209.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,AEP,5,572.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,AEP,10,2529.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,AEP,20,19672.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,AEP,25,35335.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,AEP,50,160442.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,AEP,100,571213.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,AEP,200,1671221.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,AEP,250,2254714.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,AEP,500,4891536.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,AEP,1000,8848502.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,AEP,10000,34075985.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,OEP,5,40.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,OEP,10,1577.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,OEP,20,19094.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,OEP,25,34520.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,OEP,50,158096.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,OEP,100,565787.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,OEP,200,1660831.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,OEP,250,2242297.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,OEP,500,4871759.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,OEP,1000,8819070.0
risklink,239,HSA_FA_EU_DE,EUxESGB EQ Adj,OEP,10000,34017478.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,AAL,0,18042.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,AEP,2,11231.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,AEP,5,24659.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,AEP,10,39884.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,AEP,20,59894.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,AEP,25,67403.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,AEP,50,94172.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,AEP,100,126366.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,AEP,200,164286.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,AEP,250,177791.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,AEP,500,224195.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,AEP,1000,278236.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,AEP,10000,549493.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,OEP,2,3993.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,OEP,5,13792.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,OEP,10,26409.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,OEP,20,43969.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,OEP,25,50749.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,OEP,50,75489.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,OEP,100,106004.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,OEP,200,142629.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,OEP,250,155802.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,OEP,500,201277.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,OEP,1000,254776.0
risklink,154,HSA_FA_EU_DE,EUxGB WS,OEP,10000,526215.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,AAL,0,18507.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,AEP,2,11702.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,AEP,5,25517.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,AEP,10,40713.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,AEP,20,60515.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,AEP,25,67941.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,AEP,50,94448.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,AEP,100,126406.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,AEP,200,164161.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,AEP,250,177633.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,AEP,500,224005.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,AEP,1000,278110.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,AEP,10000,549886.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,OEP,2,4225.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,OEP,5,14223.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,OEP,10,26684.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,OEP,20,43971.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,OEP,25,50659.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,OEP,50,75144.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,OEP,100,105454.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,OEP,200,141942.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,OEP,250,155083.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,OEP,500,200572.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,OEP,1000,254171.0
risklink,20,HSA_FA_EU_DE,EUxGB WS CVV,OEP,10000,526116.0
risklink,80,HSA_FA_EU_DE,GB FL,AAL,0,205.0
risklink,80,HSA_FA_EU_DE,GB FL,AEP,50,7.0
risklink,80,HSA_FA_EU_DE,GB FL,AEP,100,33.0
risklink,80,HSA_FA_EU_DE,GB FL,AEP,200,130.0
risklink,80,HSA_FA_EU_DE,GB FL,AEP,250,650.0
risklink,80,HSA_FA_EU_DE,GB FL,AEP,500,12851.0
risklink,80,HSA_FA_EU_DE,GB FL,AEP,1000,53137.0
risklink,80,HSA_FA_EU_DE,GB FL,AEP,10000,310818.0
risklink,80,HSA_FA_EU_DE,GB FL,OEP,50,0.0
risklink,80,HSA_FA_EU_DE,GB FL,OEP,100,1.0
risklink,80,HSA_FA_EU_DE,GB FL,OEP,200,118.0
risklink,80,HSA_FA_EU_DE,GB FL,OEP,250,648.0
risklink,80,HSA_FA_EU_DE,GB FL,OEP,500,12842.0
risklink,80,HSA_FA_EU_DE,GB FL,OEP,1000,53098.0
risklink,80,HSA_FA_EU_DE,GB FL,OEP,10000,310561.0
risklink,116,HSA_FA_EU_DE,GB FL HD,AAL,0,317.0
risklink,116,HSA_FA_EU_DE,GB FL HD,AEP,200,6654.0
risklink,116,HSA_FA_EU_DE,GB FL HD,AEP,250,14316.0
risklink,116,HSA_FA_EU_DE,GB FL HD,AEP,500,47511.0
risklink,116,HSA_FA_EU_DE,GB FL HD,AEP,1000,89998.0
risklink,116,HSA_FA_EU_DE,GB FL HD,AEP,10000,283190.0
risklink,116,HSA_FA_EU_DE,GB FL HD,OEP,2,0.0
risklink,116,HSA_FA_EU_DE,GB FL HD,OEP,5,0.0
risklink,116,HSA_FA_EU_DE,GB FL HD,OEP,10,0.0
risklink,116,HSA_FA_EU_DE,GB FL HD,OEP,20,0.0
risklink,116,HSA_FA_EU_DE,GB FL HD,OEP,25,0.0
risklink,116,HSA_FA_EU_DE,GB FL HD,OEP,50,0.0
risklink,116,HSA_FA_EU_DE,GB FL HD,OEP,100,0.0
risklink,116,HSA_FA_EU_DE,GB FL HD,OEP,200,6663.0
risklink,116,HSA_FA_EU_DE,GB FL HD,OEP,250,14254.0
risklink,116,HSA_FA_EU_DE,GB FL HD,OEP,500,47640.0
risklink,116,HSA_FA_EU_DE,GB FL HD,OEP,1000,89687.0
risklink,116,HSA_FA_EU_DE,GB FL HD,OEP,10000,274491.0
risklink,295,HSA_FA_EU_DE,GB WSSS,AAL,0,548.0
risklink,295,HSA_FA_EU_DE,GB WSSS,AEP,2,82.0
risklink,295,HSA_FA_EU_DE,GB WSSS,AEP,5,384.0
risklink,295,HSA_FA_EU_DE,GB WSSS,AEP,10,1022.0
risklink,295,HSA_FA_EU_DE,GB WSSS,AEP,20,2237.0
risklink,295,HSA_FA_EU_DE,GB WSSS,AEP,25,2815.0
risklink,295,HSA_FA_EU_DE,GB WSSS,AEP,50,5424.0
risklink,295,HSA_FA_EU_DE,GB WSSS,AEP,100,9449.0
risklink,295,HSA_FA_EU_DE,GB WSSS,AEP,200,15094.0
risklink,295,HSA_FA_EU_DE,GB WSSS,AEP,250,17319.0
risklink,295,HSA_FA_EU_DE,GB WSSS,AEP,500,25811.0
risklink,295,HSA_FA_EU_DE,GB WSSS,AEP,1000,37365.0
risklink,295,HSA_FA_EU_DE,GB WSSS,AEP,10000,107996.0
risklink,295,HSA_FA_EU_DE,GB WSSS,OEP,2,15.0
risklink,295,HSA_FA_EU_DE,GB WSSS,OEP,5,292.0
risklink,295,HSA_FA_EU_DE,GB WSSS,OEP,10,869.0
risklink,295,HSA_FA_EU_DE,GB WSSS,OEP,20,2002.0
risklink,295,HSA_FA_EU_DE,GB WSSS,OEP,25,2553.0
risklink,295,HSA_FA_EU_DE,GB WSSS,OEP,50,5078.0
risklink,295,HSA_FA_EU_DE,GB WSSS,OEP,100,9021.0
risklink,295,HSA_FA_EU_DE,GB WSSS,OEP,200,14585.0
risklink,295,HSA_FA_EU_DE,GB WSSS,OEP,250,16785.0
risklink,295,HSA_FA_EU_DE,GB WSSS,OEP,500,25210.0
risklink,295,HSA_FA_EU_DE,GB WSSS,OEP,1000,36714.0
risklink,295,HSA_FA_EU_DE,GB WSSS,OEP,10000,107251.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,AAL,0,395.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,AEP,2,72.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,AEP,5,272.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,AEP,10,708.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,AEP,20,1482.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,AEP,25,1839.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,AEP,50,3509.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,AEP,100,6522.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,AEP,200,11341.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,AEP,250,13334.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,AEP,500,21191.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,AEP,1000,32248.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,AEP,10000,104153.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,OEP,2,8.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,OEP,5,197.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,OEP,10,593.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,OEP,20,1311.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,OEP,25,1648.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,OEP,50,3259.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,OEP,100,6223.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,OEP,200,10995.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,OEP,250,12973.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,OEP,500,20781.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,OEP,1000,31802.0
risklink,118,HSA_FA_EU_DE,GB WSSS CVV,OEP,10000,103616.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,AAL,0,331.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,AEP,250,5.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,AEP,500,8849.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,AEP,1000,60313.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,AEP,10000,708194.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,OEP,2,0.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,OEP,5,0.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,OEP,10,0.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,OEP,20,0.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,OEP,25,0.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,OEP,50,0.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,OEP,100,0.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,OEP,200,0.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,OEP,250,1.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,OEP,500,8733.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,OEP,1000,59483.0
risklink,21,HSA_FA_EU_DE_QS,EU FL HD,OEP,10000,668719.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,AAL,0,210.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,AEP,500,9.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,AEP,1000,17952.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,AEP,10000,671169.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,OEP,2,0.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,OEP,5,0.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,OEP,10,0.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,OEP,20,0.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,OEP,25,0.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,OEP,50,0.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,OEP,100,0.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,OEP,200,0.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,OEP,250,0.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,OEP,500,7.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,OEP,1000,17853.0
risklink,225,HSA_FA_EU_DE_QS,GB FL HD,OEP,10000,595469.0
risklink,82,HSA_FA_EU_ES,BE FL,AAL,0,116.0
risklink,82,HSA_FA_EU_ES,BE FL,AEP,2,10.0
risklink,82,HSA_FA_EU_ES,BE FL,AEP,5,50.0
risklink,82,HSA_FA_EU_ES,BE FL,AEP,10,222.0
risklink,82,HSA_FA_EU_ES,BE FL,AEP,20,567.0
risklink,82,HSA_FA_EU_ES,BE FL,AEP,25,715.0
risklink,82,HSA_FA_EU_ES,BE FL,AEP,50,1297.0
risklink,82,HSA_FA_EU_ES,BE FL,AEP,100,2069.0
risklink,82,HSA_FA_EU_ES,BE FL,AEP,200,3071.0
risklink,82,HSA_FA_EU_ES,BE FL,AEP,250,3459.0
risklink,82,HSA_FA_EU_ES,BE FL,AEP,500,4963.0
risklink,82,HSA_FA_EU_ES,BE FL,AEP,1000,7199.0
risklink,82,HSA_FA_EU_ES,BE FL,AEP,10000,23745.0
risklink,82,HSA_FA_EU_ES,BE FL,OEP,2,0.0
risklink,82,HSA_FA_EU_ES,BE FL,OEP,5,39.0
risklink,82,HSA_FA_EU_ES,BE FL,OEP,10,202.0
risklink,82,HSA_FA_EU_ES,BE FL,OEP,20,528.0
risklink,82,HSA_FA_EU_ES,BE FL,OEP,25,670.0
risklink,82,HSA_FA_EU_ES,BE FL,OEP,50,1229.0
risklink,82,HSA_FA_EU_ES,BE FL,OEP,100,1977.0
risklink,82,HSA_FA_EU_ES,BE FL,OEP,200,2958.0
risklink,82,HSA_FA_EU_ES,BE FL,OEP,250,3339.0
risklink,82,HSA_FA_EU_ES,BE FL,OEP,500,4826.0
risklink,82,HSA_FA_EU_ES,BE FL,OEP,1000,7055.0
risklink,82,HSA_FA_EU_ES,BE FL,OEP,10000,23594.0
risklink,156,HSA_FA_EU_ES,DE FL,AAL,0,8.0
risklink,156,HSA_FA_EU_ES,DE FL,AEP,5,0.0
risklink,156,HSA_FA_EU_ES,DE FL,AEP,10,0.0
risklink,156,HSA_FA_EU_ES,DE FL,AEP,20,0.0
risklink,156,HSA_FA_EU_ES,DE FL,AEP,25,0.0
risklink,156,HSA_FA_EU_ES,DE FL,AEP,50,2.0
risklink,156,HSA_FA_EU_ES,DE FL,AEP,100,39.0
risklink,156,HSA_FA_EU_ES,DE FL,AEP,200,182.0
risklink,156,HSA_FA_EU_ES,DE FL,AEP,250,261.0
risklink,156,HSA_FA_EU_ES,DE FL,AEP,500,634.0
risklink,156,HSA_FA_EU_ES,DE FL,AEP,1000,1311.0
risklink,156,HSA_FA_EU_ES,DE FL,AEP,10000,16781.0
risklink,156,HSA_FA_EU_ES,DE FL,OEP,5,0.0
risklink,156,HSA_FA_EU_ES,DE FL,OEP,10,0.0
risklink,156,HSA_FA_EU_ES,DE FL,OEP,20,0.0
risklink,156,HSA_FA_EU_ES,DE FL,OEP,25,0.0
risklink,156,HSA_FA_EU_ES,DE FL,OEP,50,2.0
risklink,156,HSA_FA_EU_ES,DE FL,OEP,100,38.0
risklink,156,HSA_FA_EU_ES,DE FL,OEP,200,182.0
risklink,156,HSA_FA_EU_ES,DE FL,OEP,250,260.0
risklink,156,HSA_FA_EU_ES,DE FL,OEP,500,633.0
risklink,156,HSA_FA_EU_ES,DE FL,OEP,1000,1308.0
risklink,156,HSA_FA_EU_ES,DE FL,OEP,10000,16758.0
risklink,244,HSA_FA_EU_ES,EU FL HD,AAL,0,1125.0
risklink,244,HSA_FA_EU_ES,EU FL HD,AEP,100,82.0
risklink,244,HSA_FA_EU_ES,EU FL HD,AEP,200,1927.0
risklink,244,HSA_FA_EU_ES,EU FL HD,AEP,250,3113.0
risklink,244,HSA_FA_EU_ES,EU FL HD,AEP,500,11121.0
risklink,244,HSA_FA_EU_ES,EU FL HD,AEP,1000,47173.0
risklink,244,HSA_FA_EU_ES,EU FL HD,AEP,10000,3703621.0
risklink,244,HSA_FA_EU_ES,EU FL HD,OEP,2,0.0
risklink,244,HSA_FA_EU_ES,EU FL HD,OEP,5,0.0
risklink,244,HSA_FA_EU_ES,EU FL HD,OEP,10,0.0
risklink,244,HSA_FA_EU_ES,EU FL HD,OEP,20,0.0
risklink,244,HSA_FA_EU_ES,EU FL HD,OEP,25,0.0
risklink,244,HSA_FA_EU_ES,EU FL HD,OEP,50,0.0
risklink,244,HSA_FA_EU_ES,EU FL HD,OEP,100,66.0
risklink,244,HSA_FA_EU_ES,EU FL HD,OEP,200,1934.0
risklink,244,HSA_FA_EU_ES,EU FL HD,OEP,250,3101.0
risklink,244,HSA_FA_EU_ES,EU FL HD,OEP,500,11115.0
risklink,244,HSA_FA_EU_ES,EU FL HD,OEP,1000,46745.0
risklink,244,HSA_FA_EU_ES,EU FL HD,OEP,10000,3620043.0
risklink,301,HSA_FA_EU_ES,EUxESGB EQ,AAL,0,540.0
risklink,301,HSA_FA_EU_ES,EUxESGB EQ,AEP,50,85.0
risklink,301,HSA_FA_EU_ES,EUxESGB EQ,AEP,100,1532.0
risklink,301,HSA_FA_EU_ES,EUxESGB EQ,AEP,200,10755.0
risklink,301,HSA_FA_EU_ES,EUxESGB EQ,AEP,250,16818.0
risklink,301,HSA_FA_EU_ES,EUxESGB EQ,AEP,500,49816.0
